ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
6.03,34.94,88.59,87.44,2904.44,1171.14,63.88,HIGH
5.98,35.34,87.89,88.76,2878.92,1134.21,62.92,HIGH
5.95,35.17,87.45,88.62,2900.35,1143.99,62.87,HIGH
5.95,34.99,87.63,88.3,2868.9,1144.56,63.07,HIGH
5.97,34.73,87.06,87.69,2838.87,1148.47,63.57,HIGH
6.02,34.89,86.89,85.91,2814.42,1170.96,64.31,HIGH
5.98,34.95,86.79,85.16,2830.82,1119.38,64.24,HIGH
5.97,34.92,86.42,83.8,2875.09,1168.61,64.61,HIGH
5.98,34.96,87.41,82.0,2865.01,1189.78,65.22,HIGH
6.0,34.99,87.71,83.54,2901.73,1176.26,64.85,HIGH
5.95,35.38,86.85,82.67,2894.64,1135.09,64.52,HIGH
5.96,35.38,87.36,82.56,2909.37,1206.63,64.61,HIGH
5.92,35.07,86.87,82.96,2865.27,1105.61,64.43,HIGH
5.9,34.97,86.92,84.27,2910.68,1146.53,64.01,HIGH
5.91,34.97,87.02,85.1,3000.0,1263.18,63.81,HIGH
5.92,35.15,87.44,85.95,2954.79,1176.7,63.5,HIGH
5.91,35.55,87.69,86.73,2972.49,1177.82,62.87,HIGH
5.94,35.12,87.03,88.57,2926.08,1210.32,62.83,HIGH
5.91,35.15,87.43,87.55,2938.95,1173.56,62.96,HIGH
5.96,34.73,88.35,88.07,2953.5,1213.26,63.4,HIGH
5.92,34.72,87.78,86.52,2971.24,1147.33,63.61,HIGH
5.92,34.5,87.55,85.43,2970.71,1229.25,64.1,HIGH
5.89,34.1,87.41,86.57,2922.37,1186.18,63.85,HIGH
5.88,33.83,87.78,85.53,2949.03,1222.17,64.29,HIGH
5.9,34.18,88.54,86.33,2973.79,1233.39,63.92,HIGH
5.93,34.02,87.65,86.81,2942.22,1224.71,64.1,HIGH
5.96,33.55,88.19,87.8,2953.82,1221.36,64.29,HIGH
5.95,34.03,88.64,88.56,2935.46,1155.16,63.67,HIGH
5.95,34.46,89.59,89.13,2984.06,1234.01,63.19,HIGH
5.94,34.08,88.83,89.94,2946.93,1158.49,63.15,HIGH
5.91,34.27,88.8,88.6,3000.0,1324.14,63.21,HIGH
5.88,34.12,88.28,88.31,3000.0,1189.82,63.22,HIGH
5.89,34.35,88.01,89.29,3000.0,1241.19,62.83,HIGH
5.91,33.93,87.7,89.32,3000.0,1183.39,63.25,HIGH
5.93,33.79,86.95,88.26,3000.0,1199.68,63.83,HIGH
5.97,33.29,86.7,86.57,3000.0,1191.88,64.92,HIGH
5.96,33.05,86.37,87.37,3000.0,1206.41,64.8,HIGH
5.93,33.08,86.79,86.14,3000.0,1160.87,64.96,HIGH
5.97,33.26,86.26,84.48,3000.0,1243.62,65.54,HIGH
5.94,33.3,87.09,83.61,3000.0,1276.46,65.58,HIGH
5.92,33.44,88.02,82.85,3000.0,1217.36,65.63,HIGH
5.93,33.18,87.64,83.93,3000.0,1213.47,65.55,HIGH
5.93,32.96,87.0,84.32,3000.0,1191.73,65.59,HIGH
5.9,33.29,87.8,84.65,2969.67,1169.94,65.01,HIGH
5.86,33.35,88.56,86.38,2921.98,1178.72,64.2,HIGH
5.85,33.28,89.47,84.59,2915.7,1163.07,64.74,HIGH
5.9,33.06,88.66,84.78,2926.55,1173.15,65.14,HIGH
5.87,33.17,88.63,83.8,2884.5,1122.29,65.18,HIGH
5.92,33.3,87.98,83.73,2872.67,1153.73,65.43,HIGH
5.9,33.22,88.61,82.34,2846.85,1094.35,65.78,HIGH
5.86,33.58,88.11,81.47,2854.34,1111.07,65.55,HIGH
5.91,33.09,88.78,81.85,2901.93,1175.9,66.1,HIGH
5.93,32.86,88.07,80.95,2918.82,1196.11,66.64,HIGH
5.97,32.83,88.39,82.23,2929.27,1162.48,66.54,HIGH
5.95,32.93,88.11,80.55,2977.84,1160.69,66.83,HIGH
5.92,32.88,87.76,80.65,2971.01,1179.44,66.7,HIGH
5.94,32.84,87.73,69.64,3000.0,1347.08,70.11,HIGH
5.89,32.93,88.44,71.56,2970.23,1223.14,69.18,HIGH
5.85,32.45,88.73,73.27,2987.52,1175.9,68.69,HIGH
5.88,32.78,88.41,74.06,3000.0,1228.76,68.45,HIGH
5.89,32.4,89.14,74.28,2961.65,1228.39,68.74,HIGH
5.9,31.97,88.3,74.28,2945.55,1141.46,69.06,HIGH
5.9,32.25,87.62,74.32,2973.49,1229.25,68.89,HIGH
5.92,32.57,88.22,74.8,2937.67,1182.87,68.62,HIGH
5.88,32.93,87.9,74.71,2985.65,1239.67,68.12,HIGH
5.86,32.85,88.21,73.93,3000.0,1183.22,68.29,HIGH
5.89,33.13,88.28,17.54,2980.69,1231.89,85.23,HIGH
5.85,33.51,88.96,16.42,3000.0,1169.6,85.04,HIGH
5.84,33.61,88.68,14.83,2954.1,1212.07,85.36,HIGH
5.81,34.02,88.67,15.14,3000.0,1271.64,84.8,HIGH
5.83,34.33,89.04,15.56,2965.59,1200.36,84.58,HIGH
5.85,33.95,89.76,15.55,2994.26,1155.34,84.99,HIGH
5.84,33.86,90.33,14.99,3000.0,1254.86,85.16,HIGH
5.88,33.8,90.77,14.67,2976.66,1201.67,85.53,HIGH
5.83,34.3,91.44,13.11,3000.0,1205.72,85.36,HIGH
5.81,33.92,90.83,11.47,3000.0,1253.22,85.98,HIGH
5.85,33.47,91.27,12.16,3000.0,1230.06,86.34,HIGH
5.85,33.95,90.59,11.26,2954.49,1211.64,86.25,HIGH
5.87,34.09,90.22,10.85,2937.47,1150.02,86.43,HIGH
5.83,34.22,90.22,12.61,2982.54,1147.53,85.58,HIGH
5.79,34.43,91.22,12.44,2942.91,1158.41,85.17,HIGH
5.79,34.45,90.39,13.87,2943.59,1194.84,84.75,HIGH
5.83,34.78,91.29,14.09,2935.9,1130.66,84.69,HIGH
5.81,34.56,92.09,12.16,2913.05,1160.09,85.33,HIGH
5.85,35.02,92.53,11.99,2893.42,1152.47,85.31,HIGH
5.83,34.84,93.33,13.27,2920.66,1154.54,84.93,HIGH
5.81,34.92,93.36,11.98,2958.93,1134.19,85.1,HIGH
5.77,34.49,93.49,11.17,2987.78,1229.97,85.4,HIGH
5.81,34.18,94.45,9.81,3000.0,1154.95,86.28,HIGH
5.81,34.54,94.08,11.06,3000.0,1231.51,85.65,HIGH
5.81,34.61,93.36,9.36,3000.0,1191.25,86.15,HIGH
5.85,34.35,94.06,8.57,2979.54,1150.77,86.77,HIGH
5.88,34.25,94.21,6.98,2958.82,1143.76,87.51,HIGH
5.84,34.35,94.02,7.26,2986.28,1179.93,87.11,HIGH
5.88,34.8,94.7,5.61,3000.0,1188.71,87.58,HIGH
5.9,34.31,94.16,5.32,2963.38,1186.34,88.14,HIGH
5.94,34.76,93.23,4.87,3000.0,1218.42,88.2,HIGH
5.98,35.23,93.25,3.59,3000.0,1251.92,88.52,HIGH
5.94,35.55,93.58,3.32,2997.74,1193.81,88.13,HIGH
5.9,35.95,92.6,5.11,3000.0,1163.72,87.05,HIGH
5.89,35.73,92.91,3.47,3000.0,1240.93,87.63,HIGH
5.9,35.46,92.14,3.22,2991.95,1242.96,87.99,HIGH
5.89,35.52,92.95,4.7,2994.22,1173.63,87.39,HIGH
5.87,35.17,92.83,5.42,2971.33,1202.98,87.33,HIGH
5.89,35.08,92.48,5.92,2951.34,1199.51,87.31,HIGH
5.88,35.2,92.02,7.22,2955.86,1144.62,86.8,HIGH
5.9,35.32,92.06,7.26,2977.59,1158.49,86.85,HIGH
5.9,35.14,92.91,8.4,2948.87,1171.83,86.65,HIGH
5.91,35.33,93.23,9.86,2950.6,1223.78,86.1,HIGH
5.88,34.93,93.58,10.1,2952.43,1226.32,86.1,HIGH
5.83,35.15,93.42,8.33,3000.0,1315.49,86.18,HIGH
5.82,35.58,92.47,8.29,2986.74,1174.14,85.82,HIGH
5.81,35.75,91.9,6.36,3000.0,1197.77,86.18,HIGH
5.85,35.85,91.93,5.64,3000.0,1220.39,86.62,HIGH
5.85,35.41,91.61,5.76,3000.0,1197.86,86.89,HIGH
5.85,35.34,90.68,4.07,2953.11,1213.96,87.47,HIGH
5.87,35.54,90.76,2.38,2939.99,1212.31,87.98,HIGH
5.9,35.33,91.0,2.41,2904.47,1170.71,88.27,HIGH
5.89,35.49,90.02,0.77,2939.6,1206.18,88.63,HIGH
5.9,35.21,89.65,0.18,2899.96,1162.37,89.03,HIGH
5.94,35.7,90.39,1.7,2859.69,1127.18,88.51,HIGH
5.94,36.07,90.45,1.23,2887.56,1183.2,88.36,HIGH
5.98,35.68,89.51,2.56,2864.04,1138.86,88.52,HIGH
5.93,36.1,88.84,1.68,2884.0,1190.69,88.18,HIGH
5.91,35.67,88.54,87.58,2861.33,1114.24,62.59,HIGH
5.94,35.99,89.12,87.32,2970.15,1152.66,62.58,HIGH
5.97,35.51,89.38,87.15,2970.86,1219.84,63.19,HIGH
5.92,35.91,89.88,87.31,2968.22,1141.11,62.53,HIGH
5.92,35.92,90.62,87.49,2994.57,1167.96,62.46,HIGH
5.93,36.24,91.05,86.92,3000.0,1272.4,62.46,HIGH
5.9,36.39,90.19,87.57,3000.0,1265.5,62.02,HIGH
5.95,36.02,89.75,86.86,2971.41,1184.57,62.81,HIGH
5.99,35.96,90.27,87.28,2929.46,1179.57,62.98,HIGH
5.97,36.08,91.09,85.72,2886.69,1186.97,63.25,HIGH
5.98,35.74,90.58,83.8,2871.92,1132.4,64.09,HIGH
6.03,36.23,89.77,84.4,2829.43,1154.44,63.9,HIGH
6.07,36.66,89.26,84.41,2857.15,1173.52,63.91,HIGH
6.11,36.84,89.64,83.47,2896.54,1130.89,64.3,HIGH
6.11,36.39,90.01,82.77,2936.12,1202.15,64.79,HIGH
6.08,36.21,90.37,84.45,2891.13,1170.65,64.22,HIGH
6.11,36.21,90.22,82.52,2930.01,1217.35,65.05,HIGH
6.09,36.38,89.94,81.4,2953.76,1213.14,65.13,HIGH
6.05,36.0,90.05,83.17,2957.77,1185.98,64.6,HIGH
6.08,35.72,89.74,84.16,3000.0,1351.63,64.68,HIGH
6.13,35.82,89.34,86.16,2968.9,1197.87,64.31,HIGH
6.08,35.66,89.3,87.29,2965.45,1206.41,63.77,HIGH
6.05,35.31,89.55,86.47,2984.59,1238.08,64.06,HIGH
6.06,34.96,89.52,85.45,2982.98,1145.63,64.7,HIGH
6.04,34.68,88.86,86.95,3000.0,1214.39,64.31,HIGH
6.07,34.34,89.78,85.59,3000.0,1232.3,65.15,HIGH
6.11,33.92,88.95,86.68,3000.0,1233.65,65.38,HIGH
6.12,33.86,88.72,87.22,2992.34,1158.21,65.34,HIGH
6.12,33.99,88.23,87.18,2947.81,1170.44,65.27,HIGH
6.08,33.82,88.82,88.13,2959.2,1139.27,64.85,HIGH
6.09,33.94,89.27,89.79,2942.67,1223.2,64.27,HIGH
6.13,33.59,88.32,88.86,2934.51,1203.68,65.07,HIGH
6.15,33.94,87.59,90.21,2964.44,1162.84,64.56,HIGH
6.15,34.03,88.38,89.87,2933.84,1131.48,64.6,HIGH
6.17,34.35,88.72,89.53,2885.29,1155.37,64.64,HIGH
6.15,34.33,88.8,90.81,3000.0,1322.27,64.12,HIGH
6.17,34.21,88.76,88.87,2960.05,1177.6,64.89,HIGH
6.2,34.59,88.32,88.54,2929.01,1204.14,64.92,HIGH
6.24,34.26,87.84,87.44,2960.58,1220.4,65.75,HIGH
6.22,34.69,88.64,85.67,2928.71,1136.43,65.86,HIGH
6.2,34.24,88.51,84.65,2903.86,1129.62,66.37,HIGH
6.24,34.25,88.63,84.33,2938.05,1197.49,66.72,HIGH
6.24,33.87,89.28,82.76,2934.37,1129.91,67.44,HIGH
6.29,34.27,89.93,84.36,2980.88,1202.48,67.0,HIGH
6.25,33.94,89.21,84.23,2966.66,1222.06,66.99,HIGH
6.29,33.89,89.21,82.7,2920.53,1211.08,67.76,HIGH
6.33,34.37,88.28,83.78,2896.27,1187.89,67.37,HIGH
6.29,34.45,88.44,85.29,2874.95,1149.45,66.6,HIGH
6.34,34.74,88.26,87.24,2875.73,1131.87,66.13,HIGH
6.36,34.43,88.62,85.4,2892.35,1177.6,67.04,HIGH
6.31,34.33,88.81,85.51,2937.55,1219.79,66.77,HIGH
6.29,34.55,88.19,87.07,2900.67,1165.85,66.03,HIGH
6.31,34.5,88.6,87.49,3000.0,1200.51,66.03,HIGH
6.31,34.72,89.22,85.91,2976.21,1233.99,66.35,HIGH
6.36,34.49,89.92,87.39,2993.29,1215.84,66.39,HIGH
6.4,34.96,90.2,85.68,2989.91,1214.63,66.83,HIGH
6.37,35.29,89.46,85.97,3000.0,1242.27,66.37,HIGH
6.33,35.17,89.24,86.01,2979.62,1168.72,66.18,HIGH
6.38,35.5,90.21,84.63,2992.35,1167.88,66.69,HIGH
6.43,35.91,89.26,82.96,2998.69,1164.55,67.19,HIGH
6.4,36.26,90.25,84.44,2964.3,1186.18,66.32,HIGH
6.43,36.25,90.43,85.6,2948.3,1153.14,66.19,HIGH
6.38,36.25,89.94,85.95,2908.85,1192.34,65.77,HIGH
6.43,35.96,89.68,85.11,2918.54,1214.4,66.5,HIGH
6.44,36.26,90.24,84.1,2914.91,1205.23,66.69,HIGH
6.47,36.67,90.89,82.52,2921.21,1164.84,67.07,HIGH
6.42,36.94,89.89,80.73,2971.0,1221.3,67.1,HIGH
6.39,36.78,90.64,82.09,2962.78,1209.03,66.59,HIGH
6.4,36.95,90.92,81.7,2924.44,1187.84,66.68,HIGH
6.4,36.86,90.02,80.54,2929.92,1192.33,67.06,HIGH
6.38,36.79,89.92,79.55,2933.79,1158.59,67.3,HIGH
6.35,36.54,89.88,78.37,2931.55,1175.31,67.6,HIGH
6.32,36.31,89.04,76.58,2971.09,1139.2,68.13,HIGH
6.32,36.03,88.36,77.84,2942.55,1136.21,67.93,HIGH
6.33,35.94,87.83,79.43,2907.37,1148.24,67.59,HIGH
6.3,35.69,87.58,81.07,2910.91,1132.75,67.09,HIGH
6.3,36.03,87.29,81.4,2918.99,1160.7,66.73,HIGH
6.26,35.62,88.26,82.76,2959.83,1198.51,66.36,HIGH
6.3,35.82,88.71,82.54,2988.81,1161.88,66.54,HIGH
6.31,36.2,88.51,80.8,2955.84,1136.55,66.86,HIGH
6.33,35.84,88.88,80.7,2917.62,1127.91,67.26,HIGH
6.33,35.43,88.45,82.04,2939.96,1187.22,67.16,HIGH
6.36,35.12,88.01,82.63,2952.09,1194.68,67.4,HIGH
6.34,34.97,88.27,82.79,2942.2,1130.67,67.34,HIGH
6.34,35.07,88.08,81.76,2991.21,1235.61,67.56,HIGH
6.3,35.47,88.19,81.19,3000.0,1208.11,67.21,HIGH
6.3,35.33,88.73,80.88,2959.45,1176.44,67.37,HIGH
6.32,35.37,89.28,82.48,2928.66,1190.66,67.03,HIGH
6.29,35.65,88.37,83.29,3000.0,1207.85,66.4,HIGH
6.29,35.89,89.15,83.14,3000.0,1202.29,66.21,HIGH
6.25,36.38,89.84,83.49,3000.0,1175.3,65.54,HIGH
6.25,36.38,89.02,84.1,3000.0,1202.31,65.35,HIGH
6.26,36.36,88.1,83.83,3000.0,1349.77,65.52,HIGH
6.26,36.72,88.03,81.94,2954.91,1225.95,65.81,HIGH
6.3,36.77,88.38,82.0,3000.0,1184.22,66.03,HIGH
6.32,36.59,88.36,83.75,2964.31,1189.25,65.77,HIGH
6.32,36.61,88.18,83.59,2925.36,1182.77,65.84,HIGH
6.37,36.25,87.57,83.16,2923.7,1155.36,66.52,HIGH
6.35,35.8,87.51,84.32,2876.8,1182.41,66.36,HIGH
6.3,35.56,86.96,86.19,2874.97,1183.04,65.67,HIGH
6.35,36.03,86.55,86.42,2860.5,1110.82,65.54,HIGH
6.35,35.94,86.88,88.1,2846.05,1139.31,65.11,HIGH
6.33,35.9,86.04,89.93,3000.0,1286.0,64.48,HIGH
6.36,35.85,85.13,88.54,3000.0,1174.14,65.11,HIGH
6.4,35.39,86.07,87.52,2984.58,1175.7,66.0,HIGH
6.43,35.07,85.76,88.79,3000.0,1189.4,66.07,HIGH
6.4,35.52,85.96,88.48,3000.0,1226.86,65.6,HIGH
6.44,35.28,86.94,87.23,2996.53,1180.92,66.45,HIGH
6.49,35.64,86.49,87.41,2980.12,1160.84,66.47,HIGH
6.5,36.14,85.67,30.77,3000.0,1211.43,83.16,HIGH
6.53,35.78,85.25,31.19,3000.0,1239.66,83.51,HIGH
6.54,35.89,85.02,30.84,3000.0,1204.7,83.6,HIGH
6.55,36.24,84.26,30.93,2967.36,1201.18,83.4,HIGH
6.6,36.49,84.12,32.18,2962.71,1159.73,83.13,HIGH
6.55,36.93,84.87,33.62,2920.87,1211.32,82.08,HIGH
6.54,36.59,84.52,32.65,2873.88,1113.73,82.59,HIGH
6.55,36.83,84.21,32.69,2909.67,1137.9,82.43,HIGH
6.58,37.03,84.66,34.06,2901.76,1154.77,82.08,HIGH
6.54,36.64,83.73,34.71,2919.03,1175.8,81.92,HIGH
6.5,37.04,83.87,35.5,2937.47,1219.63,81.12,HIGH
6.53,36.95,82.91,34.83,2935.75,1211.25,81.59,HIGH
6.51,37.19,83.69,33.9,2982.0,1206.35,81.57,HIGH
6.55,36.86,84.6,33.95,2955.22,1189.38,82.07,HIGH
6.58,37.07,84.09,35.78,2973.3,1174.2,81.55,HIGH
6.54,36.63,83.39,35.53,3000.0,1193.5,81.64,HIGH
6.49,36.29,83.98,36.71,3000.0,1242.53,81.23,HIGH
6.52,36.13,84.08,37.99,2990.29,1236.01,81.18,HIGH
6.49,35.69,83.19,38.77,3000.0,1408.93,80.99,HIGH
6.52,35.76,82.94,37.6,2986.3,1150.09,81.52,HIGH
6.55,36.07,82.84,39.1,3000.0,1238.9,81.07,HIGH
6.54,36.48,82.1,37.25,3000.0,1234.49,81.23,HIGH
6.58,36.88,82.14,37.83,3000.0,1216.22,81.06,HIGH
6.57,36.78,82.62,37.43,3000.0,1215.25,81.2,HIGH
6.56,36.62,83.52,37.0,3000.0,1213.83,81.39,HIGH
6.57,37.0,84.03,35.28,3000.0,1335.53,81.65,HIGH
6.54,37.47,84.16,35.73,3000.0,1226.64,81.0,HIGH
6.58,37.86,83.4,33.84,3000.0,1180.36,81.55,HIGH
6.61,38.13,83.0,31.99,2969.58,1191.05,82.12,HIGH
6.57,37.85,82.03,31.96,2990.08,1188.19,82.1,HIGH
6.59,37.74,82.01,31.05,3000.0,1200.74,82.59,HIGH
6.56,37.67,81.89,31.98,2999.9,1154.26,82.13,HIGH
6.59,37.53,81.68,30.28,2968.47,1156.38,82.94,HIGH
6.63,37.84,81.19,29.67,3000.0,1229.84,83.14,HIGH
6.66,37.67,81.11,31.39,2976.26,1175.03,82.99,HIGH
6.64,37.46,81.99,30.85,2985.74,1149.37,83.15,HIGH
6.62,37.71,81.5,29.83,2943.1,1147.95,83.14,HIGH
6.62,38.16,81.68,29.44,2958.17,1214.12,82.97,HIGH
6.67,38.22,81.78,31.06,3000.0,1233.39,82.75,HIGH
6.65,38.14,81.61,31.9,2964.28,1142.67,82.43,HIGH
6.6,38.18,82.14,31.53,2921.2,1189.82,82.21,HIGH
6.6,37.82,83.02,31.66,2891.84,1123.21,82.38,HIGH
6.59,38.15,83.56,30.86,3000.0,1225.52,82.35,HIGH
6.63,38.6,84.17,31.66,2956.36,1185.58,82.02,HIGH
6.61,38.61,85.01,30.7,2958.37,1173.04,82.21,HIGH
6.6,38.88,85.42,32.42,2922.49,1154.55,81.43,HIGH
6.56,39.19,84.99,32.87,2960.75,1153.73,80.83,HIGH
6.53,39.49,84.97,33.24,2913.7,1131.42,80.28,HIGH
6.52,39.15,85.19,34.14,2914.18,1120.5,80.16,HIGH
6.56,38.66,86.11,36.08,2962.62,1145.32,80.21,HIGH
6.58,38.32,86.4,37.22,2964.54,1205.32,80.25,HIGH
6.6,38.58,87.06,35.58,2994.56,1164.72,80.67,HIGH
6.57,38.16,87.12,34.88,2957.13,1142.48,80.96,HIGH
6.54,38.31,86.88,33.75,2919.23,1215.35,81.01,HIGH
6.55,38.35,86.69,33.74,2880.12,1119.51,81.06,HIGH
6.53,38.35,85.78,33.2,2849.26,1091.42,81.13,HIGH
6.56,38.57,86.66,33.54,2815.56,1169.06,81.04,HIGH
6.6,38.93,85.92,35.0,2837.43,1124.22,80.6,HIGH
6.64,39.37,85.9,36.99,2834.11,1107.5,79.99,HIGH
6.66,39.54,85.47,37.32,2879.79,1180.19,79.85,HIGH
6.65,39.55,85.77,35.49,2910.46,1192.88,80.38,HIGH
6.7,39.07,85.3,36.86,2898.04,1112.45,80.61,HIGH
6.7,38.72,85.15,36.48,2939.32,1175.49,81.0,HIGH
6.74,38.66,85.16,38.08,2927.5,1128.04,80.81,HIGH
6.71,38.83,85.62,39.94,2976.72,1186.7,79.95,HIGH
6.68,38.76,85.25,41.07,3000.0,1160.89,79.42,HIGH
6.69,38.32,84.72,41.34,3000.0,1212.55,79.71,HIGH
6.72,38.5,85.72,41.64,2962.64,1222.05,79.72,HIGH
6.68,38.14,84.87,42.52,2961.88,1216.89,79.42,HIGH
6.71,38.53,84.86,40.64,3000.0,1235.67,79.94,HIGH
6.72,38.36,85.83,42.53,2990.33,1200.18,79.56,HIGH
6.68,38.33,86.35,41.02,3000.0,1199.22,79.76,HIGH
6.7,38.4,85.46,39.87,2993.92,1165.18,80.16,HIGH
6.66,38.16,85.32,38.74,3000.0,1234.45,80.4,HIGH
6.68,37.9,85.6,38.64,3000.0,1380.32,80.79,HIGH
6.65,38.06,85.71,40.58,2980.18,1208.29,79.86,HIGH
6.62,38.2,85.76,41.23,3000.0,1267.9,79.39,HIGH
6.61,38.66,85.02,41.63,2957.44,1189.2,78.9,HIGH
6.57,38.91,85.57,40.05,2983.29,1177.69,78.93,HIGH
6.52,38.59,85.07,41.38,2988.85,1161.63,78.43,HIGH
6.56,38.24,85.65,40.47,3000.0,1224.32,79.21,HIGH
6.58,38.03,85.92,38.96,2964.36,1217.92,79.95,HIGH
6.58,37.92,85.49,40.53,3000.0,1228.22,79.5,HIGH
6.56,37.52,85.09,39.86,2952.71,1134.71,79.85,HIGH
6.52,37.35,85.99,40.71,2972.62,1224.28,79.46,HIGH
6.55,37.56,85.48,42.4,3000.0,1170.18,79.04,HIGH
6.57,37.74,85.96,43.24,2985.91,1171.24,78.8,HIGH
6.57,37.94,85.57,42.47,3000.0,1196.93,78.88,HIGH
6.53,37.87,84.93,44.24,2976.62,1197.12,78.15,HIGH
6.53,37.8,84.6,42.72,2929.43,1189.17,78.61,HIGH
6.55,37.9,84.95,41.61,2909.89,1151.91,78.98,HIGH
6.57,37.46,84.35,43.0,2892.89,1114.39,79.03,HIGH
6.59,37.56,84.7,42.24,2923.52,1187.3,79.33,HIGH
6.61,37.98,84.27,41.05,2890.32,1194.48,79.51,HIGH
6.57,37.97,83.67,15.74,2892.48,1148.16,86.83,HIGH
6.58,37.66,82.69,15.86,2867.31,1153.82,87.08,HIGH
6.6,37.44,82.23,16.51,2823.65,1104.53,87.22,HIGH
6.6,37.69,81.42,17.32,2849.1,1160.41,86.8,HIGH
6.58,37.65,80.68,19.22,2825.36,1134.7,86.13,HIGH
6.62,37.73,80.31,18.41,2828.94,1098.24,86.54,HIGH
6.63,37.73,81.3,19.91,2847.52,1176.58,86.19,HIGH
6.61,37.96,81.57,19.44,2853.08,1157.29,86.0,HIGH
6.63,38.31,81.34,19.99,2817.24,1137.32,85.77,HIGH
6.64,37.86,81.13,21.41,2775.58,1127.92,85.73,HIGH
6.63,37.7,81.46,22.12,2810.62,1104.02,85.55,HIGH
6.64,37.9,82.4,20.14,3000.0,1203.22,86.03,HIGH
6.67,37.43,81.65,20.77,2965.03,1175.92,86.36,HIGH
6.68,37.14,82.49,20.16,2986.22,1188.72,86.86,HIGH
6.73,37.0,82.74,18.21,2961.72,1161.84,87.83,HIGH
6.74,36.51,83.65,16.7,2941.96,1144.88,88.69,HIGH
6.78,36.52,83.69,15.77,2989.91,1186.42,89.27,HIGH
6.83,36.82,84.6,15.0,3000.0,1226.37,89.61,HIGH
6.79,37.09,84.88,16.26,3000.0,1245.41,88.74,HIGH
6.81,36.62,85.64,14.37,2985.29,1233.07,89.78,HIGH
6.77,37.07,86.38,14.73,2982.85,1204.47,89.1,HIGH
6.81,37.45,86.4,16.65,2979.62,1151.22,88.53,HIGH
6.77,37.15,86.08,17.2,2996.62,1194.6,88.29,HIGH
6.72,37.33,85.26,18.04,2971.79,1211.03,87.64,HIGH
6.68,37.77,84.91,17.22,3000.0,1219.63,87.27,HIGH
6.7,38.1,85.58,15.77,2956.59,1187.08,87.62,HIGH
6.67,38.59,85.21,15.32,2979.78,1149.39,87.24,HIGH
6.63,38.95,84.85,13.33,2999.38,1248.55,87.26,HIGH
6.64,38.88,83.89,14.48,2983.11,1183.26,87.1,HIGH
6.69,39.03,83.31,15.41,2962.08,1204.06,87.0,HIGH
6.68,38.62,83.35,14.64,2962.0,1230.72,87.46,HIGH
6.7,38.42,82.75,16.35,2965.34,1224.14,87.2,HIGH
6.74,38.29,81.9,15.65,2945.32,1214.96,87.77,HIGH
6.76,38.76,81.25,14.59,2980.55,1213.87,87.93,HIGH
6.77,38.6,81.64,14.42,2966.57,1171.93,88.13,HIGH
6.8,38.56,82.5,14.06,2996.23,1229.82,88.47,HIGH
6.79,38.16,82.18,15.82,3000.0,1219.63,88.18,HIGH
6.79,37.8,81.92,14.16,2977.52,1198.28,88.87,HIGH
6.74,37.78,80.99,12.61,3000.0,1161.29,89.03,HIGH
6.75,38.12,81.69,14.17,3000.0,1240.03,88.4,HIGH
6.78,37.63,82.59,12.91,2954.09,1141.3,89.33,HIGH
6.8,37.65,82.5,13.46,2937.39,1172.44,89.29,HIGH
6.79,38.11,82.87,15.38,2945.65,1197.95,88.3,HIGH
6.82,38.47,82.59,14.38,2980.24,1196.33,88.59,HIGH
6.84,38.25,82.39,13.28,2986.62,1215.41,89.21,HIGH
6.83,38.09,82.68,13.2,2998.31,1151.0,89.23,HIGH
6.85,37.69,82.18,11.38,3000.0,1212.14,90.18,HIGH
6.81,37.71,81.21,9.78,3000.0,1247.56,90.38,HIGH
6.78,38.13,81.79,9.21,2951.39,1140.88,90.1,HIGH
6.81,37.87,82.14,7.86,2989.3,1238.48,90.86,HIGH
6.83,38.27,81.97,9.7,2958.2,1225.01,90.2,HIGH
6.87,37.97,82.04,9.2,2999.97,1164.99,90.8,HIGH
6.91,37.81,81.04,35.92,3000.0,1167.72,83.15,HIGH
6.88,37.69,80.46,35.1,3000.0,1155.74,83.3,HIGH
6.84,38.03,79.74,35.94,2960.81,1195.55,82.56,HIGH
6.88,38.35,80.45,35.38,2966.06,1168.26,82.77,HIGH
6.93,38.71,80.37,34.93,2994.07,1192.37,82.95,HIGH
6.89,38.94,79.95,35.55,3000.0,1251.48,82.34,HIGH
6.93,38.63,79.94,36.68,3000.0,1177.65,82.48,HIGH
6.92,39.05,79.47,38.51,3000.0,1312.45,81.55,HIGH
6.9,38.56,79.42,38.69,3000.0,1191.51,81.76,HIGH
6.94,38.79,80.18,39.3,3000.0,1259.23,81.68,HIGH
6.93,39.22,80.29,37.63,2961.74,1183.97,81.79,HIGH
6.95,39.49,80.93,36.74,2924.63,1169.58,82.01,HIGH
6.92,39.45,80.59,36.33,2972.43,1224.32,81.94,HIGH
6.94,39.05,80.63,36.51,3000.0,1240.46,82.34,HIGH
6.9,38.79,81.48,36.63,2959.91,1141.26,82.21,HIGH
6.89,38.38,81.97,34.85,2929.29,1138.95,82.95,HIGH
6.88,38.72,82.64,36.52,2897.79,1147.57,82.15,HIGH
6.89,39.13,82.92,34.62,2889.08,1129.2,82.48,HIGH
6.92,39.38,82.48,34.05,2881.35,1171.19,82.72,HIGH
